Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"CDK4","Cyclin Dependent Kinase 4","Protein Coding","P11802","67","GC12M060483","3.02641630172729","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK4"
"DCP2","Decapping MRNA 2","Protein Coding","Q8IU60","47","GC05P112976","2.9971866607666","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DCP2"
"RNPC3","RNA Binding Region (RNP1, RRM) Containing 3","Protein Coding","Q96LT9","47","GC01P103525","2.98327207565308","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNPC3"
"AR","Androgen Receptor","Protein Coding","P10275","65","GC0XP067544","2.97507476806641","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AR"
"NR2F2","Nuclear Receptor Subfamily 2 Group F Member 2","Protein Coding","P24468","61","GC15P096325","2.95853710174561","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR2F2"
"LINC02605","Long Intergenic Non-Protein Coding RNA 2605","RNA Gene","","21","GC08P078838","2.94980812072754","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC02605"
"SNRPD3","Small Nuclear Ribonucleoprotein D3 Polypeptide","Protein Coding","P62318","48","GC22P024555","2.94718217849731","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNRPD3"
"FAS","Fas Cell Surface Death Receptor","Protein Coding","P25445","64","GC10P124091","2.93897461891174","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAS"
"TP73","Tumor Protein P73","Protein Coding","O15350","58","GC01P003652","2.89960336685181","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TP73"
"SNORA64","Small Nucleolar RNA, H/ACA Box 64","RNA Gene","","25","GC16M049824","2.89655208587646","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNORA64"
"NME2","NME/NM23 Nucleoside Diphosphate Kinase 2","Protein Coding","P22392","58","GC17P051165","2.85834622383118","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NME2"
"RPS6KB1","Ribosomal Protein S6 Kinase B1","Protein Coding","P23443","63","GC17P059893","2.84905457496643","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS6KB1"
"SIRT1","Sirtuin 1","Protein Coding","Q96EB6","62","GC10P067884","2.84081339836121","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIRT1"
"CXCL12","C-X-C Motif Chemokine Ligand 12","Protein Coding","P48061","59","GC10M044370","2.83917117118835","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCL12"
"ERBB2","Erb-B2 Receptor Tyrosine Kinase 2","Protein Coding","P04626","68","GC17P039687","2.82917404174805","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERBB2"
"IL3","Interleukin 3","Protein Coding","P08700","57","GC05P132060","2.81407332420349","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL3"
"CHEK1","Checkpoint Kinase 1","Protein Coding","O14757","65","GC11P125625","2.80536460876465","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHEK1"
"CHEK2","Checkpoint Kinase 2","Protein Coding","O96017","67","GC22M028687","2.79839205741882","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHEK2"
"MDM2","MDM2 Proto-Oncogene","Protein Coding","Q00987","67","GC12P068808","2.78539729118347","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MDM2"
"BMP6","Bone Morphogenetic Protein 6","Protein Coding","P22004","57","GC06P007726","2.77677488327026","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BMP6"
"EPO","Erythropoietin","Protein Coding","P01588","55","GC07P100720","2.77629518508911","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPO"
"CASP9","Caspase 9","Protein Coding","P55211","61","GC01M022575","2.77243161201477","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CASP9"
"PTGS2","Prostaglandin-Endoperoxide Synthase 2","Protein Coding","P35354","62","GC01M186671","2.76523566246033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2"
"TRD-GTC9-1","TRNA-Asp (Anticodon GTC) 9-1","RNA Gene","","14","GC01P177022","2.75531077384949","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRD-GTC9-1"
"KITLG","KIT Ligand","Protein Coding","P21583","60","GC12M088492","2.75432014465332","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KITLG"
"MAPK14","Mitogen-Activated Protein Kinase 14","Protein Coding","Q16539","64","GC06P182012","2.71832251548767","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK14"
"SRC","SRC Proto-Oncogene, Non-Receptor Tyrosine Kinase","Protein Coding","P12931","64","GC20P037344","2.69722080230713","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SRC"
"PDGFRB","Platelet Derived Growth Factor Receptor Beta","Protein Coding","P09619","67","GC05M150113","2.69017004966736","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDGFRB"
"CLPTM1L","CLPTM1 Like","Protein Coding","Q96KA5","50","GC05M001317","2.67120218276978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLPTM1L"
"TCP1","T-Complex 1","Protein Coding","P17987","56","GC06M159778","2.66915011405945","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCP1"
"CCT2","Chaperonin Containing TCP1 Subunit 2","Protein Coding","P78371","54","GC12P069585","2.66915011405945","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCT2"
"CCT3","Chaperonin Containing TCP1 Subunit 3","Protein Coding","P49368","54","GC01M156308","2.66915011405945","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCT3"
"CCT4","Chaperonin Containing TCP1 Subunit 4","Protein Coding","P50991","52","GC02M061868","2.66915011405945","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCT4"
"CCT7","Chaperonin Containing TCP1 Subunit 7","Protein Coding","Q99832","52","GC02P073233","2.66915011405945","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCT7"
"CCT8","Chaperonin Containing TCP1 Subunit 8","Protein Coding","P50990","51","GC21M029055","2.66915011405945","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCT8"
"CCT6A","Chaperonin Containing TCP1 Subunit 6A","Protein Coding","P40227","46","GC07P056051","2.66915011405945","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCT6A"
"TRA-TGC7-1","TRNA-Ala (Anticodon TGC) 7-1","RNA Gene","","14","GC06M106311","2.65635967254639","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRA-TGC7-1"
"CIB1","Calcium And Integrin Binding 1","Protein Coding","Q99828","55","GC15M090229","2.65147233009338","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CIB1"
"AURKB","Aurora Kinase B","Protein Coding","Q96GD4","65","GC17M096240","2.64081048965454","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AURKB"
"CDKN2B","Cyclin Dependent Kinase Inhibitor 2B","Protein Coding","P42772","59","GC09M022002","2.61003732681274","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDKN2B"
"MMP9","Matrix Metallopeptidase 9","Protein Coding","P14780","66","GC20P046008","2.58405685424805","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP9"
"HNRNPF","Heterogeneous Nuclear Ribonucleoprotein F","Protein Coding","P52597","53","GC10M043385","2.53900957107544","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HNRNPF"
"ERF","ETS2 Repressor Factor","Protein Coding","P50548","52","GC19M042247","2.52036213874817","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERF"
"RELA","RELA Proto-Oncogene, NF-KB Subunit","Protein Coding","Q04206","64","GC11M065653","2.5104513168335","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RELA"
"PPP2R5C","Protein Phosphatase 2 Regulatory Subunit B'Gamma","Protein Coding","Q13362","54","GC14P121450","2.51000261306763","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP2R5C"
"PPP2R3A","Protein Phosphatase 2 Regulatory Subunit B''Alpha","Protein Coding","Q06190","48","GC03P135965","2.51000261306763","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP2R3A"
"IGF1","Insulin Like Growth Factor 1","Protein Coding","P05019","61","GC12M102395","2.49448108673096","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGF1"
"ATF7","Activating Transcription Factor 7","Protein Coding","P17544","50","GC12M053897","2.4902811050415","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATF7"
"RBBP4","RB Binding Protein 4, Chromatin Remodeling Factor","Protein Coding","Q09028","55","GC01P032651","2.48612236976624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBBP4"
"KDR","Kinase Insert Domain Receptor","Protein Coding","P35968","67","GC04M055078","2.48581027984619","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KDR"
"TIMP3","TIMP Metallopeptidase Inhibitor 3","Protein Coding","P35625","57","GC22P092006","2.48581027984619","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIMP3"
"SIN3A","SIN3 Transcription Regulator Family Member A","Protein Coding","Q96ST3","60","GC15M075369","2.48479843139648","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIN3A"
"PTEN","Phosphatase And Tensin Homolog","Protein Coding","P60484","65","GC10P124078","2.48036575317383","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTEN"
"MIR498","MicroRNA 498","RNA Gene","","24","GC19P153069","2.47546052932739","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR498"
"BRAF","B-Raf Proto-Oncogene, Serine/Threonine Kinase","Protein Coding","P15056","67","GC07M140793","2.47456669807434","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRAF"
"CDK1","Cyclin Dependent Kinase 1","Protein Coding","P06493","60","GC10P060772","2.46154975891113","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK1"
"TP63","Tumor Protein P63","Protein Coding","Q9H3D4","58","GC03P189598","2.45908832550049","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TP63"
"STAT3","Signal Transducer And Activator Of Transcription 3","Protein Coding","P40763","67","GC17M042313","2.45083999633789","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAT3"
"NEK7","NIMA Related Kinase 7","Protein Coding","Q8TDX7","52","GC01P198156","2.44295692443848","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEK7"
"PKIB","CAMP-Dependent Protein Kinase Inhibitor Beta","Protein Coding","Q9C010","45","GC06P182966","2.44295692443848","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PKIB"
"IDH1","Isocitrate Dehydrogenase (NADP(+)) 1","Protein Coding","O75874","65","GC02M208236","2.42078042030334","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IDH1"
"GNL3","G Protein Nucleolar 3","Protein Coding","Q9BVP2","54","GC03P052681","2.38135862350464","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNL3"
"NHEJ1","Non-Homologous End Joining Factor 1","Protein Coding","Q9H9Q4","55","GC02M219203","2.37740087509155","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NHEJ1"
"PGR","Progesterone Receptor","Protein Coding","P06401","62","GC11M140371","2.37580966949463","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGR"
"KRT19","Keratin 19","Protein Coding","P08727","57","GC17M041523","2.36259865760803","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT19"
"H2AX","H2A.X Variant Histone","Protein Coding","P16104","56","GC11M140653","2.36171245574951","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2AX"
"HMGB1","High Mobility Group Box 1","Protein Coding","P09429","62","GC13M030456","2.35274600982666","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HMGB1"
"FEN1","Flap Structure-Specific Endonuclease 1","Protein Coding","P39748","58","GC11P107454","2.32672905921936","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FEN1"
"HSPA1A","Heat Shock Protein Family A (Hsp70) Member 1A","Protein Coding","P0DMV8","60","GC06P181910","2.31940484046936","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPA1A"
"USF2","Upstream Transcription Factor 2, C-Fos Interacting","Protein Coding","Q15853","51","GC19P035268","2.31940484046936","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USF2"
"ENDOG","Endonuclease G","Protein Coding","Q14249","56","GC09P128818","2.31341361999512","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENDOG"
"KLF4","KLF Transcription Factor 4","Protein Coding","O43474","60","GC09M107484","2.31308698654175","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLF4"
"FGFR1","Fibroblast Growth Factor Receptor 1","Protein Coding","P11362","68","GC08M038400","2.29391860961914","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGFR1"
"CYCS","Cytochrome C, Somatic","Protein Coding","P99999","61","GC07M025118","2.28936433792114","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYCS"
"HIF1A","Hypoxia Inducible Factor 1 Subunit Alpha","Protein Coding","Q16665","61","GC14P061695","2.27347111701965","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HIF1A"
"MIR532","MicroRNA 532","RNA Gene","","25","GC0XP060936","2.27162671089172","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR532"
"TIMP1","TIMP Metallopeptidase Inhibitor 1","Protein Coding","P01033","57","GC0XP060812","2.25997543334961","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIMP1"
"AREG","Amphiregulin","Protein Coding","P15514","55","GC04P074445","2.25997543334961","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AREG"
"PGR-AS1","PGR Antisense RNA 1","RNA Gene","","20","GC11P108894","2.2587776184082","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGR-AS1"
"MVP","Major Vault Protein","Protein Coding","Q14764","52","GC16P120991","2.24520516395569","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MVP"
"FGF4","Fibroblast Growth Factor 4","Protein Coding","P08620","57","GC11M139942","2.24103140830994","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF4"
"FGF7","Fibroblast Growth Factor 7","Protein Coding","P21781","57","GC15P049423","2.24103140830994","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF7"
"NEK6","NIMA Related Kinase 6","Protein Coding","Q9HC98","48","GC09P152567","2.23833465576172","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEK6"
"PARP2","Poly(ADP-Ribose) Polymerase 2","Protein Coding","Q9UGN5","57","GC14P020343","2.22048425674438","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PARP2"
"RMRP","RNA Component Of Mitochondrial RNA Processing Endoribonuclease","RNA Gene","","31","GC09M035916","2.21697187423706","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RMRP"
"SNRPE","Small Nuclear Ribonucleoprotein Polypeptide E","Protein Coding","P62304","52","GC01P204039","2.21688747406006","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNRPE"
"FOS","Fos Proto-Oncogene, AP-1 Transcription Factor Subunit","Protein Coding","P01100","64","GC14P075278","2.21201467514038","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOS"
"PPP2R2C","Protein Phosphatase 2 Regulatory Subunit Bgamma","Protein Coding","Q9Y2T4","54","GC04M006328","2.21055698394775","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP2R2C"
"HDAC9","Histone Deacetylase 9","Protein Coding","Q9UKV0","63","GC07P018086","2.20602989196777","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HDAC9"
"KLK3","Kallikrein Related Peptidase 3","Protein Coding","P07288","60","GC19P050854","2.20463562011719","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLK3"
"PARM1","Prostate Androgen-Regulated Mucin-Like Protein 1","Protein Coding","Q6UWI2","40","GC04P074934","2.19791436195374","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PARM1"
"RUNX2","RUNX Family Transcription Factor 2","Protein Coding","Q13950","60","GC06P182087","2.19435381889343","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RUNX2"
"IL15","Interleukin 15","Protein Coding","P40933","55","GC04P141636","2.17785143852234","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL15"
"NOS3","Nitric Oxide Synthase 3","Protein Coding","P29474","62","GC07P165997","2.17426681518555","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOS3"
"XPO1","Exportin 1","Protein Coding","O14980","60","GC02M061445","2.15600681304932","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XPO1"
"ELAVL1","ELAV Like RNA Binding Protein 1","Protein Coding","Q15717","54","GC19M007958","2.13985466957092","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELAVL1"
"FGF1","Fibroblast Growth Factor 1","Protein Coding","P05230","60","GC05M142555","2.13493609428406","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF1"
"NME1","NME/NM23 Nucleoside Diphosphate Kinase 1","Protein Coding","P15531","60","GC17P155153","2.13279438018799","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NME1"
"PPP2R1A","Protein Phosphatase 2 Scaffold Subunit Aalpha","Protein Coding","P30153","60","GC19P152992","2.13154911994934","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP2R1A"
"PPP2R5E","Protein Phosphatase 2 Regulatory Subunit B'Epsilon","Protein Coding","Q16537","51","GC14M063371","2.13154911994934","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP2R5E"
"PPP2R5B","Protein Phosphatase 2 Regulatory Subunit B'Beta","Protein Coding","Q15173","48","GC11P107760","2.13154911994934","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP2R5B"
"MIR21","MicroRNA 21","RNA Gene","","33","GC17P059841","2.12554407119751","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR21"
"CASP7","Caspase 7","Protein Coding","P55210","62","GC10P113679","2.12345790863037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CASP7"
"PAX8","Paired Box 8","Protein Coding","Q06710","58","GC02M113215","2.12345790863037","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PAX8"
"RBL2","RB Transcriptional Corepressor Like 2","Protein Coding","Q08999","57","GC16P053433","2.12235331535339","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBL2"
"MCPH1","Microcephalin 1","Protein Coding","Q8NEM0","52","GC08P006406","2.11545538902283","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MCPH1"
"HSPA9","Heat Shock Protein Family A (Hsp70) Member 9","Protein Coding","P38646","61","GC05M138554","2.11514568328857","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPA9"
"IL2RA","Interleukin 2 Receptor Subunit Alpha","Protein Coding","P01589","63","GC10M006010","2.10107445716858","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL2RA"
"PPP2R1B","Protein Phosphatase 2 Scaffold Subunit Abeta","Protein Coding","P30154","60","GC11M140510","2.10107445716858","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP2R1B"
"PPP2R2A","Protein Phosphatase 2 Regulatory Subunit Balpha","Protein Coding","P63151","58","GC08P026302","2.10107445716858","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP2R2A"
"PPP2R2B","Protein Phosphatase 2 Regulatory Subunit Bbeta","Protein Coding","Q00005","58","GC05M146582","2.10107445716858","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP2R2B"
"PPP2R5D","Protein Phosphatase 2 Regulatory Subunit B'Delta","Protein Coding","Q14738","58","GC06P182067","2.10107445716858","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP2R5D"
"PPP2R5A","Protein Phosphatase 2 Regulatory Subunit B'Alpha","Protein Coding","Q15172","51","GC01P212285","2.10107445716858","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP2R5A"
"MCL1","MCL1 Apoptosis Regulator, BCL2 Family Member","Protein Coding","Q07820","62","GC01M167251","2.10050535202026","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MCL1"
"TTF2","Transcription Termination Factor 2","Protein Coding","Q9UNY4","51","GC01P117060","2.09973502159119","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTF2"
"GSTM1","Glutathione S-Transferase Mu 1","Protein Coding","P09488","55","GC01P109687","2.08582925796509","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSTM1"
"IGF2","Insulin Like Growth Factor 2","Protein Coding","P01344","61","GC11M015123","2.08146405220032","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGF2"
